year,CusPct,did,Industry,Lev,HighTech_1,quality,Size,ROA,Age,amount,Emply,hfd5,ln_Cus,IndustryLernerIndex,upstream,treated,policy,_quality,_amount,_did,lnlab,light,ind_str,sc,GTFP,SpatialDistance,GIE,did_2,iv,id,t_amount,t_quality,t_GIE
2022,11.06,1,C24,0.4284905,0,0,21.43127,0.034494,2.944439,0,7.274479,0.41864398,17.69984,,1,1,2017,0,0,1,4.018336,1.2003113,211.4,0,1.1505872,,0,1,,785,0,0,0.1599593
2022,14.7,0,C33,0.4380643,0,0,21.54093,0.018906,3.332205,0,7.6912,0.37847099,18.37689,,1,0,,0,0,0,4.018336,1.2003113,211.4,0,1.17208,,0,0,,786,4.0943446,0,0.1492911
2022,6.87,0,I65,0.6495773,1,0.625,23.26715,0.035276,2.995732,0,8.695172,0.646568,19.96294,,0,0,,0.625,0,0,4.018336,1.2003113,211.4,0,1.1649456,,0.154122,0,,787,0,0,0.1509468
2022,19.23,1,C28,0.3682885,1,0,21.67357,0.034996,2.995732,0,7.025538,0.57324004,19.62849,,1,1,2017,0,0,1,3.605011,2.5091579,229.32,0,1.1445504,1433.2272,0,1,,788,0,0,0.1689752
2023,27.85,1,C28,0.3084131,1,0.4444444,21.62368,0.054304,3.044523,0,7.049255,0.552279,20.03637,,1,1,2017,0.4444444,0,1,5.823618,6.0224566,245.57,0,,1433.2272,0,1,,788,0,0,0.1674254
2022,52.65,0,C39,0.3859625,1,0,21.06211,0.025802,2.564949,0,6.75227,0.52034998,18.23556,,1,0,,0,0,0,5.823618,6.0224566,245.57,0,1.1673648,1467.35,0,0,,789,0,0,0.1541396
2022,,1,C38,0.6184462,1,0,22.74774,0.020511,3.135494,1.386294,7.33106,0.312563,,,1,1,2017,0,0.15,1,5.823618,6.0224566,245.57,1,1.1463872,384.69655,,1,,790,0,0,0.1697434
2023,20.56,1,C38,0.6018639,1,0,22.72845,0.013433,3.178054,,7.348588,0.31185302,19.26582,,1,1,2017,0,,1,5.823618,6.0224566,245.57,1,,384.69655,,1,,790,,0,0.168172
2022,10.15,0,C35,0.2762613,1,0,21.64861,0.057603,3.091043,0,6.610696,0.28950101,17.11765,,1,1,2017,0,0,1,5.823618,6.0224566,245.57,0,1.1637136,3242.9883,0,1,,791,0,0,0
2023,16.08,1,C35,0.3022103,1,0,21.69687,0.068509,3.135494,0,6.556778,0.27216801,17.24032,,1,1,2017,0,0,1,5.823618,6.0224566,245.57,0,,3242.9883,0,1,,791,0,0,
2022,60.04,0,C30,0.5178227,0,0,23.32196,0.047286,2.70805,0,8.555067,0.72385496,22.46631,,1,0,,0,0,0,5.823618,6.0224566,245.57,0,1.1633664,2390.382,0,0,,792,1.7917595,0,0.1550839
2023,51.72,0,C30,0.5440845,0,0,23.5471,0.001823,2.772589,0,8.614139,0.73621398,22.07139,,1,0,,0,0,0,5.823618,6.0224566,245.57,0,,2390.382,0,0,,792,0,0,0.1593679
2022,3.86,1,C34,0.6052896,1,0,22.53196,-0.054009,2.70805,0.6931472,7.422374,0.42049801,17.47884,,1,1,2012,0,0.0625,1,5.823618,6.0224566,245.57,0,1.1204816,121.19341,0.0547804,1,,793,0,0,0.1716881
2023,5.65,1,C34,0.645061,1,0,22.41734,-0.095293,2.772589,0.6931472,7.336937,0.42007402,18.0218,,1,1,2012,0,0.1666667,1,5.823618,6.0224566,245.57,0,,121.19341,0,1,,793,0,0,0.1826824
2022,1.93,1,C35,0.3922711,1,0,22.07094,0.021743,3.091043,0.6931472,7.623642,0.37441599,17.06483,,1,1,2012,0,0.1,1,5.823618,6.0224566,245.57,0,1.1564336,3504.587,0.0557854,1,,794,0,0,0
2023,3.66,1,C35,0.385029,1,0,22.03603,0.012171,3.135494,0.6931472,7.589336,0.36675203,17.32723,,1,1,2012,0,0.2,1,,,,0,,144.27088,0.0562577,1,,794,0,0,0
2022,26.86,0,A03,0.3868144,0,0,20.89737,0.040326,2.995732,0,6.546785,0.456498,19.65001,,1,0,,0,0,0,4.246615,1.8858848,221.86,0,1.1468016,1295.1664,0,0,,795,0,0,0.156419
2023,28.59,0,A03,0.4373616,0,0,20.90821,-0.027465,3.044523,0,6.552508,0.43666303,19.56761,,1,0,,0,0,0,4.066127,1.2248206,224.29,0,,1295.1664,0,0,,795,0,0,0.1575143
2022,55.92,1,C27,0.3268361,1,0,20.23916,0.0073,2.890372,0,5.768321,0.215059,18.86852,,0,1,2017,0,0,1,4.066127,1.2248206,224.29,0,1.1572848,1295.1664,0,1,,796,0,0,0.1976504
2023,58.98,1,C27,0.34823,1,0,20.94003,0.025729,2.944439,0,5.777652,0.314228,18.83144,,0,1,2017,0,0,1,4.37618,1.0048818,218.48,0,,1295.1664,0,1,,796,0,0,0
2023,15.21,0,C30,0.195111,0,0,21.81066,0.072245,3.135494,0,7.773594,0.42780799,18.37177,,1,0,,0,0,0,4.37618,1.0048818,218.48,0,,1891.7366,0,0,,797,0,0,0.1769741
2022,15.39,1,C40,0.5881032,1,0,22.05632,-0.030476,2.833213,0.6931472,7.501635,0.33065102,18.82916,,1,1,2017,0,0.030303,1,4.37618,1.0048818,218.48,0,1.128064,1124.3743,0,1,,798,0,0,0.1672108
2023,9.44,1,C40,0.6183904,1,0.6666666,22.04674,-0.030172,2.890372,0,7.513164,0.30508101,18.03996,,1,1,2017,0.6666666,0,1,3.588252,1.9144388,218.21,0,,1124.3743,0,1,,798,0,0,0.161901
2023,7.76,0,C13,0.2956503,0,0,20.31151,-0.100334,3.091043,0,5.624018,0.28215501,16.41116,,0,0,,0,0,0,5.718014,8.4812485,247.21,0,,,0,0,,799,0,0,0.172686
2022,31.26,1,A01,0.1420304,0,0,20.7587,-0.057896,3.135494,0.6931472,5.135798,0.27332002,17.57622,,1,1,2017,0,0.3333333,1,5.718014,8.4812485,247.21,0,1.1589424,1124.3743,0,1,,800,0,0,0.1434912
2022,14.13,0,C26,0.3738827,1,0,22.11166,0.056187,2.833213,0,6.946014,0.42140201,19.05618,,1,0,,0,0,0,5.718014,8.4812485,247.21,0,1.1416944,8.383449,0,0,,801,3.9120231,0,0.1543483
2022,9.01,1,C34,0.4744262,1,0.75,22.5297,0.013067,3.332205,0.6931472,7.521318,0.31320199,18.87505,,1,1,2012,0.75,0.0434783,1,5.718014,8.4812485,247.21,0,1.1495232,,0.0536719,1,,802,0,0,0
2022,15.78,1,C35,0.3868732,1,0,22.20962,0.018188,2.995732,0,7.450661,0.44119301,19.23857,,1,1,2017,0,0,1,5.718014,8.4812485,247.21,0,1.1543056,163.58235,0,1,,803,0,0,0.1701709
2023,11.77,1,C35,0.3913739,1,0,22.28993,0.023768,3.044523,0,7.410347,0.43712699,19.08914,,1,1,2017,0,0,1,5.718014,8.4812485,247.21,0,,18.503601,0,1,,803,0,0,0.1729541
2022,6.49,1,C26,0.3262186,1,0,21.79606,0.353327,2.995732,0,6.738153,0.18178801,17.80975,,1,1,2012,0,0,1,5.718014,8.4812485,247.21,0,1.1539248,15.745284,0,1,,804,0,0,0
2023,5.6,1,C26,0.2897395,1,0,21.8444,0.003757,3.044523,0,6.71417,0.153285,17.70181,,1,1,2012,0,0,1,5.718014,8.4812485,247.21,0,,15.745284,0,1,,804,0,0,0
2023,14.06,1,C34,0.3243065,1,0.72,21.32504,0.033146,3.178054,0,7.132498,0.29992202,18.55638,,1,1,2012,0.72,0,1,3.948669,0.60158737,214.62,0,,569.67459,0,1,,805,0,0,0
2023,21.08,1,I64,0.3891993,1,,22.35101,-0.152899,2.833213,0,6.905753,0.25067601,18.80269,,0,1,2017,,0,1,,,,0,,,0,1,,806,0,,0
2022,3.06,1,C40,0.4253531,1,0,21.10876,0.015202,3.295837,0,6.912743,0.55334401,17.02526,,1,1,2017,0,0,1,4.513318,18.467262,234.02,0,1.156232,972.76304,0,1,,807,0.69314718,0,0.1453108
2023,4.21,1,C40,0.4443536,1,0,21.08286,-0.029026,3.332205,0,6.914731,0.52944803,16.82607,,1,1,2017,0,0,1,,,,0,,972.76304,0,1,,807,0,0,0.1464874
2022,26.81,0,C26,0.9036644,1,0,21.17917,-0.141458,3.044523,0,6.259582,0.72964501,19.13654,,1,0,,0,0,0,,,,0,1.1670624,972.76304,0,0,,808,0,0,0
2023,36.35,0,C26,0.8520121,1,0,21.23764,-0.129926,3.091043,0,5.758902,0.75559801,18.93919,,1,0,,0,0,0,5.211083,8.9534577,240.46,0,,4.37171,0,0,,808,0,0,0
2023,48.77,1,I65,0.5959191,1,0,21.72479,-0.019602,3.135494,1.098612,8.639057,0.50200403,21.33569,,0,1,2017,0,0.3333333,1,5.211083,8.9534577,240.46,0,,943.34304,0.0547523,1,,809,0,0,0
2023,3.32,1,C37,0.1850995,1,0,20.87627,-0.021288,3.433987,0,6.111467,0.58625704,15.7206,,0,1,2017,0,0,1,5.211083,8.9534577,240.46,0,,11.593659,0,1,,810,0,0,0.1511012
2022,5.41,1,N77,0.2012714,0,0.3888889,21.35399,0.019389,2.639057,1.386294,6.917706,0.49581403,16.46436,,1,1,2017,0.3888889,0.5,1,4.316955,7.6516791,227.73,0,1.1759328,24.025434,0.2558697,1,,811,1.9459101,0,0.1563506
2023,4.42,1,N77,0.2985733,0,0.4722222,21.55023,-0.04606,2.70805,2.484907,6.89467,0.46607199,16.4509,,1,1,2017,0.3611111,0.5,1,4.316955,7.6516791,227.73,0,,24.025434,0.5768573,1,,811,0,0,0.1550832
2022,7.37,0,C38,0.260731,1,0,21.95673,0.047755,2.944439,0,6.586172,0.54102796,17.13594,,1,0,,0,0,0,3.51936,0.38976213,213.73,0,1.1671072,9.545883,0,0,,812,0,0,0.1663272
2023,8.99,0,C38,0.2057658,1,0,21.96271,0.057799,2.995732,1.791759,6.641182,0.53841996,17.86376,,1,0,,0,0.125,0,5.234479,8.9883313,234.45,0,,9.545883,0.1112061,0,,812,0,0,0.1669632
2022,3.4,1,C24,0.3853066,0,,20.96864,0.031308,2.944439,0,6.695799,0.57751596,15.83706,,1,1,2017,,0,1,4.194089,6.8999484,225.66,0,1.1706128,,0,1,,813,0,,0.1650946
2022,16.19,1,N77,0.4534353,0,0.5599999,22.8117,0.028203,3.258096,2.079442,7.221105,0.363159,19.52264,,1,1,2017,0.5599999,0.875,1,4.194089,6.8999484,225.66,0,1.1343696,13.467643,0.2930311,1,,814,0,0,0
2023,9,1,N77,0.4457209,0,0.5,22.79274,0.030938,3.295837,2.079442,7.173192,0.33048302,18.73087,,1,1,2017,0.4333333,0.7,1,3.699651,0.75674791,214.14,0,,13.467643,0.2337806,1,,814,0,0,0
2022,14.81,1,E48,0.5913059,0,,21.94163,0.023065,3.367296,2.70805,7.204893,0.54635102,19.42711,,0,1,2017,,0.25,1,4.467296,3.9828131,224.33,0,1.1586736,1925.1602,0.8849493,1,,815,0,,0.1710075
2023,,1,E48,0.6679423,0,,22.18636,0.013903,3.401197,1.098612,7.362645,0.53982401,,,0,1,2017,,0.0952381,1,5.747991,10.961407,245.47,0,,1925.1602,0.2176567,1,,815,0,,0.1731468
2023,10.65,1,C29,0.1236263,1,0,20.46035,0.053464,3.218876,0,5.955837,0.58752298,16.74597,,1,1,2017,0,0,1,5.747991,10.961407,245.47,0,,,0,1,,816,0,0,0.1724153
2022,8.59,0,M74,0.5442536,0,0,22.59181,0.040028,2.772589,1.386294,8.220673,0.48956001,18.24679,,0,0,,0,0.1304348,0,5.747991,10.961407,245.47,0,1.1291392,1925.1602,0.1604977,0,,817,0,0,0
2023,8.79,0,C34,0.4311466,1,0,21.46493,-0.004275,3.044523,0,7.30586,0.49035197,17.0101,,1,0,,0,0,0,5.747991,10.961407,245.47,0,,,0,0,,818,0,0,0.1581357
2022,28.08,0,C26,0.2233695,1,0,21.46556,0.089842,2.995732,0,6.200509,0.425365,18.45092,,1,0,,0,0,0,5.747991,10.961407,245.47,0,1.133664,0.913714,0,0,,819,0.69314718,0,0.1668986
2023,15.37,0,C26,0.4174824,1,0,21.7961,0.036698,3.044523,0,6.721426,0.36348,18.06443,,1,0,,0,0,0,5.747991,10.961407,245.47,0,,0.913714,0,0,,819,0,0,0.1647009
2022,7.09,1,C26,0.3808008,1,0,21.51809,0.003483,3.178054,0,6.529419,0.597875,18.14089,,1,1,2017,0,0,1,5.747991,10.961407,245.47,0,1.129632,,0,1,,820,0,0,0.18873
2022,14.68,1,C35,0.2328794,1,0,21.19273,0.120418,2.995732,0,6.082219,0.60075003,17.87678,,1,1,2017,0,0,1,4.458766,8.4680111,220.98,0,1.1447632,1.805227,0,1,,821,0.69314718,0,0.1554451
2023,14.01,1,C35,0.3614573,1,0,21.50137,0.056582,3.044523,0,6.200509,0.60074502,17.74469,,1,1,2017,0,0,1,4.458766,8.4680111,220.98,0,,1.805227,0,1,,821,0,0,0.1525346
2022,15.54,0,N78,0.1022817,0,0,20.34219,-0.013424,3.091043,0,6.148468,0.71524805,14.79082,,1,0,,0,0,0,4.458766,8.4680111,220.98,0,1.1624256,,0,0,,822,2.7725887,0,0.1578811
2023,6.22,0,N77,0.5220386,0,0.6666666,21.29959,0.003579,3.091043,1.386294,6.139884,0.24962601,17.39199,,1,0,,0.6666666,0.75,0,4.239887,8.3126761,261.61,0,,,0.062125,0,,823,0,0,0.155341
2022,8.28,1,C33,0.2663296,0,0.5,21.20077,-0.033688,2.197225,0.6931472,6.021023,0.753389,17.16587,,1,1,2017,0.5,0.1666667,1,4.239887,8.3126761,261.61,1,1.1497248,,0.1211008,1,,824,0,0,0
2022,27.17,0,C38,0.3445383,1,0,20.67105,0.073061,3.401197,0,5.676754,0.56510401,18.99526,,1,0,,0,0,0,4.450519,11.031266,230.01,0,,,0,0,,825,5.2729998,0,0.1427642
2023,10.23,1,M74,0.5008089,0,0,21.40055,0.009953,2.484907,0,7.842671,0.23776899,17.36064,,0,1,2017,0,0,1,4.450519,11.031266,230.01,0,,1.805227,0,1,,826,0,0,0.1629965
2022,51.09,0,N77,0.2641208,0,0.5,20.892,-0.018915,2.639057,1.791759,6.075346,0.75390506,17.57026,,1,0,,0.375,0.0980392,0,4.450519,11.031266,230.01,0,,,0.3119722,0,,827,0,0,0
2022,6.12,1,M74,0.4709297,0,0,22.06157,0.046923,3.401197,0,7.708411,0.670138,18.22829,,0,1,2017,0,0,1,4.450519,11.031266,230.01,0,,453.34345,0,1,,828,0,0,0.2001537
2023,1.99,1,M74,0.4912924,0,0,22.15907,0.055966,3.433987,0,7.765993,0.60999,17.40076,,0,1,2017,0,0,1,4.450519,11.031266,230.01,0,,221.36159,0,1,,828,0,0,0.1772239
2022,27.32,1,C33,0.4060204,0,0,21.25692,0.055291,3.091043,0,6.408529,0.590693,19.63034,,1,1,2017,0,0,1,3.755248,6.1427011,219.42,0,,,0,1,,829,0,0,0.1628435
2022,13.56,1,C27,0.1618191,1,0,20.61665,0.021235,1.94591,0,5.765191,0.74542898,17.59886,,0,1,2017,0,0,1,3.755248,6.1427011,219.42,0,,155.51841,0,1,,830,0.69314718,0,0.1475364
2023,17.71,1,C27,0.2337001,1,0,20.79304,0.017342,2.079442,0,5.981414,0.70617503,17.23964,,0,1,2017,0,0,1,6.27962,46.446888,253.15,0,,155.51841,0,1,,830,0,0,0.1482365
2023,10.05,0,C27,0.0831252,1,0,21.72079,0.044571,3.465736,0,6.836259,0.466176,17.92052,,0,0,,0,0,0,6.27962,46.446888,253.15,0,,,0,0,,831,0,0,0.1667014
2023,10.57,0,C39,0.3770095,1,0,21.87826,-0.146713,2.70805,0.6931472,6.809039,0.49164799,19.39144,,1,0,,0,0.0833333,0,6.27962,46.446888,253.15,0,,,0,0,,832,0,0,0
2023,11.09,0,C36,0.1139558,1,0,21.18599,0.097769,2.70805,1.098612,6.095825,0.640333,17.37894,,0,0,,0,0.1666667,0,6.27962,46.446888,253.15,0,,,0.1176852,0,,833,0,0,0.1623061
2022,11.14,0,C26,0.0905624,1,0,21.53306,0.04495,2.397895,0,6.278522,0.566185,16.96617,,1,0,,0,0,0,6.27962,46.446888,253.15,0,,17.560495,0,0,,834,0,0,0
2022,23.89,1,M74,0.1265504,0,0,21.8616,0.055601,2.484907,0,4.543295,0.79159105,18.47125,,0,1,2017,0,0,1,6.27962,46.446888,253.15,0,,1268.819,0,1,,835,0,0,0
2023,43.35,1,M74,0.1775926,0,0,21.95554,0.050365,2.564949,0,4.644391,0.79159105,19.44353,,0,1,2017,0,0,1,6.27962,46.446888,253.15,0,,1268.819,0,1,,835,0,0,0
2022,7.73,1,C26,0.1056122,1,0.4444444,21.2696,0.093965,3.091043,0,6.329721,0.66451699,17.40688,,1,1,2017,0.4444444,0,1,6.27962,46.446888,253.15,0,,,0,1,,836,0,0,0.1645448
2023,37.59,0,C34,0.3710185,1,0,21.58168,0.075266,2.484907,0,6.895683,0.714387,19.15048,,1,0,,0,0,0,6.27962,46.446888,253.15,0,,294.03147,0,0,,837,0,0,0.1570449
2022,7.4,0,C39,0.2795298,1,0,21.15149,0.043681,2.995732,0,6.776507,0.65321505,16.94673,,1,0,,0,0,0,6.27962,46.446888,253.15,0,,150.95267,0,0,,838,0,0,0.1985617
2023,11.88,0,C39,0.427963,1,0,21.3482,0.017118,3.044523,0,7.163947,0.64334506,18.04316,,1,0,,0,0,0,6.27962,46.446888,253.15,0,,150.95267,0,0,,838,0,0,0
2023,13.74,0,C34,0.5087941,1,0.5,21.54499,0.040516,2.890372,1.386294,6.916715,0.73248899,18.25247,,1,0,,0.5,0.0357143,0,6.27962,46.446888,253.15,0,,,0.0566834,0,,839,0,0,0.161417
2023,38.86,0,C39,0.6491153,1,0,23.36757,0.009444,3.091043,0,7.729296,0.54936403,21.6699,,1,0,,0,0,0,6.27962,46.446888,253.15,0,,150.95267,0,0,,840,0,0,0
2023,9.87,1,C35,0.3345416,1,0.625,21.41477,0.052592,3.258096,1.098612,7.078341,0.48245999,17.98287,,1,1,2017,0.625,0.03125,1,6.27962,46.446888,253.15,0,,1.395758,0.1161955,1,,841,0,0,0
2022,30.94,0,C26,0.4195759,1,0,20.6631,0.072124,2.833213,0,5.69036,0.42753503,18.76193,,1,0,,0,0,0,6.27962,46.446888,253.15,0,,2740.9691,0,0,,842,0,0,0
2023,22.36,0,C26,0.4954835,1,0,20.79119,0.020183,2.890372,0.6931472,5.723585,0.412826,18.49829,,1,0,,0,0.0526316,0,6.27962,46.446888,253.15,0,,2740.9691,0.0595237,0,,842,0,0,0
2022,20.71,1,C33,0.2186901,0,0,20.03633,0.169296,3.091043,0,6.100319,0.86242402,17.02595,,1,1,2017,0,0,1,6.27962,46.446888,253.15,0,,,0,1,,843,0,0,0
2022,20.26,1,R86,0.1638206,0,0,21.98676,-0.0558,3.401197,0,6.025866,0.491909,16.86082,,1,1,2017,0,0,1,6.27962,46.446888,253.15,0,1.1340224,2740.9691,0,1,,844,0,0,0
2023,17,1,R86,0.1447451,0,0,21.9675,0.032852,3.433987,0,6.05444,0.45188701,16.96868,,1,1,2017,0,0,1,6.27962,46.446888,253.15,0,,2740.9691,0,1,,844,0,0,0
2022,58.73,1,D44,0.3004942,0,0,22.06124,0.042786,3.555348,0.6931472,7.376508,0.328408,21.01536,,1,1,2017,0,0.1111111,1,6.27962,46.446888,253.15,0,1.12784,438.3327,0.1879152,1,,845,0,0,0
2023,61.28,1,D44,0.2762354,0,0,22.08286,0.046546,3.583519,0.6931472,7.334329,0.32820401,21.14918,,1,1,2017,0,0.1428571,1,6.27962,46.446888,253.15,0,,438.3327,0,1,,845,0,0,0
2022,3.16,1,C13,0.6254885,0,0,21.38018,-0.02486,3.218876,0,7.146772,0.22612,19.03513,,0,1,2017,0,0,1,6.27962,46.446888,253.15,0,1.1336976,,0,1,,846,0,0,0
2023,10.8,1,D44,0.4420643,0,0,23.1677,0.062347,3.258096,0,6.142037,0.68377995,17.07129,,1,1,2017,0,0,1,6.27962,46.446888,253.15,0,,,0,1,,847,0,0,0
2022,2.99,1,B06,0.5669786,0,0.5833333,26.41294,0.134949,3.258096,2.564949,11.071,0.86684096,20.56427,,1,1,2012,0.5833333,0.0839161,1,6.27962,46.446888,253.15,0,1.1573296,,0.698543,1,,848,0,0,0.1704046
2022,4.32,1,C15,0.6292362,0,0,22.31197,0.016112,3.218876,0,7.651596,0.45786098,,,0,1,2017,0,0,1,6.27962,46.446888,253.15,1,1.1391408,438.3327,0,1,,849,0,0,0
2023,42.55,0,C39,0.3300455,1,0,20.31738,-0.225464,3.433987,0,4.356709,0.45844299,18.20307,,1,0,,0,0,0,6.27962,46.446888,253.15,0,,,0,0,,850,0,0,0.1600924
2022,6.63,0,C13,0.5242563,0,0.4722222,22.66368,0.031862,3.178054,0,6.712956,0.48415101,18.74602,,0,0,,0.4236111,0,0,6.27962,46.446888,253.15,0,1.1587856,,0,0,,851,0,0,0.1573729
2022,14.92,0,A04,0.5368041,0,0,21.49424,-0.032912,3.178054,0,7.433667,0.25816402,18.65345,,1,0,,0,0,0,6.27962,46.446888,253.15,0,1.1647664,1.649262,0,0,,852,0,0,0.1546004
2022,100,0,C26,0.2754063,1,0,19.96004,0.039649,3.218876,0,6.664409,0.37916303,19.76618,,1,0,,0,0,0,6.27962,46.446888,253.15,0,1.1560976,,0,0,,853,0,0,0
2022,1.14,1,C38,0.4542895,1,0,23.60509,0.016228,3.178054,0.6931472,8.313607,0.49570301,18.23816,,1,1,2017,0,0.125,1,6.27962,46.446888,253.15,0,1.132824,987.30479,0,1,,854,0,0,0
2023,5.44,1,C38,0.4796709,1,0.5,23.72693,0.048454,3.218876,0,8.405368,0.55066603,19.85697,,1,1,2017,0.5,0,1,6.27962,46.446888,253.15,0,,987.30479,0.0503852,1,,854,0,0,0
2022,29.48,1,B06,0.9469178,0,0,22.90797,-0.008431,3.178054,0,8.972717,0.433121,21.44371,,1,1,2012,0,0,1,6.27962,46.446888,253.15,0,1.1307296,0.551852,0,1,,855,0,0,0
2023,34.54,1,B06,0.9545909,0,0,22.78974,-0.01372,3.218876,0,9.021357,0.42733201,21.22626,,1,1,2012,0,0,1,6.27962,46.446888,253.15,0,,0.551852,0,1,,855,0,0,0
2022,46.71,0,C31,0.5149084,1,0,22.37351,-0.056768,3.401197,0,7.790696,0.349821,22.44639,,1,0,,0,0,0,6.27962,46.446888,253.15,0,1.157632,0.551852,0,0,,856,1.3862944,0,0.1665469
2023,51.09,0,C31,0.62809,1,0,22.32601,-0.133331,3.433987,0,7.727095,0.35991502,22.31451,,1,0,,0,0,0,6.27962,46.446888,253.15,0,,0.551852,0,0,,856,0,0,0.165938
2023,4.43,1,C26,0.4152128,1,,23.96557,0.035046,3.218876,1.098612,9.785379,0.49030399,20.58837,,1,1,2017,,0.0714286,1,6.27962,46.446888,253.15,0,,0.551852,0.0989739,1,,857,0,,0
2022,13.48,1,N77,0.5698878,0,0,23.77376,0.04289,3.135494,2.70805,8.271037,0.745103,20.48031,,1,1,2017,0,0.1917808,1,6.27962,46.446888,253.15,0,1.1581584,395.05951,0.7249602,1,,858,2.1972246,0,0.1561101
2023,2.11,1,N77,0.6076062,0,0.5,23.98692,0.03963,3.178054,2.564949,8.397509,0.74791098,19.01637,,1,1,2017,0.3916667,0.2181818,1,6.27962,46.446888,253.15,0,,395.05951,0.3097746,1,,858,0,0,0.1544079
2022,25.36,0,C37,0.1794425,1,0,22.09628,0.002642,3.135494,0,7.159292,0.325854,19.06552,,0,0,,0,0,0,6.27962,46.446888,253.15,0,1.1583824,197.28874,0,0,,859,2.3025851,0,0.1618055
2023,27.93,0,C37,0.179191,1,0,22.09939,0.005148,3.178054,0,7.16858,0.33069697,19.25239,,0,0,,0,0,0,6.27962,46.446888,253.15,0,,197.28874,0,0,,859,0,0,0.1614694
2022,7.34,1,A01,0.7142943,0,0,21.69285,-0.119654,3.178054,0,6.251904,0.54186702,18.52644,,1,1,2012,0,0,1,,,,0,1.167488,996.74917,0,1,,860,0,0,0.1678532
2022,15.62,0,G55,0.3565587,0,0,23.627,0.02863,3.135494,0,8.940891,0.65307999,22.03588,,1,0,,0,0,0,5.330612,5.550549,241.64,0,1.1465216,955.92805,0,0,,861,0,0,0.1986244
2023,,0,G55,0.4746594,0,0,23.88046,0.038115,3.178054,0,8.947025,0.65432298,22.11799,,1,0,,0,0,0,4.308246,7.2580645,228.58,0,,261.74682,0,0,,861,0,0,0.1983414
2022,15.06,1,C38,0.5054397,1,0,23.10796,0.0394,3.135494,0,8.120588,0.309576,21.63266,,1,1,2017,0,0,1,4.308246,7.2580645,228.58,0,1.132488,929.17872,0,1,,862,1.7917595,0,0.1952578
2023,13.79,1,C38,0.5241033,1,0,23.14919,0.03957,3.178054,0,8.176954,0.291659,21.56581,,1,1,2017,0,0,1,4.308246,7.2580645,228.58,0,,929.17872,0,1,,862,0,0,0
2022,6.48,1,C30,0.1966703,0,0.5,26.22034,0.068025,3.258096,0.6931472,10.865,0.69806802,22.62969,,1,1,2017,0.5,0.25,1,3.900608,2.893634,223.37,0,1.1532416,101.19583,0.0466809,1,,863,0,0,0
2023,2.4,1,C30,0.1958677,0,0.5,26.22937,0.043859,3.295837,0,10.83506,0.66851598,21.76107,,1,1,2017,0.5,0,1,3.959288,2.4946332,207.84,0,,207.97648,0,1,,863,0,0,0
2022,72.97,1,A01,0.155219,0,0,22.83082,0.116417,3.218876,0,10.41481,0.67244697,20.61968,,1,1,2017,0,0,1,4.892854,8.7550371,221.33,1,1.1680592,775.26796,0,1,,864,0,0,0
2023,54.2,1,A01,0.1608267,0,0,22.88653,0.128115,3.258096,0,10.33621,0.66322196,20.94717,,1,1,2017,0,0,1,4.892854,8.7550371,221.33,1,,775.26796,0,1,,864,0,0,0
2022,,1,C26,0.8889271,1,0,20.97541,0.008394,3.433987,0,6.685861,0.33033502,18.7154,,1,1,2017,0,0,1,4.892854,8.7550371,221.33,0,1.1343136,1583.5496,,1,,865,0,0,
2023,16.88,1,C26,0.9788468,1,0,20.82284,-0.100172,3.465736,0,6.664409,0.30748099,18.97963,,1,1,2017,0,0,1,3.786326,7.7332707,206.08,0,,1583.5496,0,1,,865,0,0,0
2022,20.6,0,D45,0.8679139,0,0,24.15997,-0.002811,3.433987,0,8.667508,0.588772,21.76307,,1,0,,0,0,0,4.958718,8.2833298,224.39,0,1.1431392,,0,0,,866,0,0,0
2022,13.97,0,C30,0.5735054,0,0,20.27794,0.021823,3.555348,0,5.934894,0.25504699,17.37475,,1,0,,0,0,0,4.958718,8.2833298,224.39,0,1.1627504,11.237773,0,0,,867,0,0,0
2023,31.37,0,C30,0.754198,0,0,20.65936,-0.05672,3.583519,0,5.888878,0.23381399,18.92656,,1,0,,0,0,0,4.182508,9.2607838,216.68,0,,11.237773,0,0,,867,0,0,0
2023,3.18,0,D44,0.7859741,0,0,24.09449,0.033646,3.433987,0,9.089867,0.83724898,19.95054,,1,0,,0,0,0,4.560471,19.608495,242.07,1,,,0,0,,868,0,0,0.1624752
2022,77.85,0,C25,0.3745735,1,0.5,23.87844,0.116851,3.295837,0,8.644707,0.59678102,22.9571,,1,0,,0.5555555,0,0,4.560471,19.608495,242.07,0,1.1516624,11.237773,0.1636016,0,,869,0,0,0.1731016
2023,68.95,0,C25,0.3849371,1,0.625,23.94157,0.052376,3.332205,1.098612,8.680672,0.59678102,22.66039,,1,0,,0.625,0.4,0,4.560471,19.608495,242.07,0,,11.237773,0,0,,869,0,0,0.1722585
2022,64.91,0,D44,0.3433639,0,0,23.029,0.09163,3.433987,0,8.409831,0.63266498,22.576,,1,0,,0,0,0,4.560471,19.608495,242.07,0,1.1495792,448.68122,0,0,,870,0,0,0
2023,68.24,0,D44,0.2817966,0,0,23.04404,0.067104,3.465736,0,8.370316,0.63127798,22.62369,,1,0,,0,0,0,4.560471,19.608495,242.07,0,,448.68122,0,0,,870,0,0,0
