stkcd,year,city,DEPTH,EXTEND,DIG,DID,policy1,policy2,CRE,IA,UD,RES_TOPSIS,FAG,LE,OPEN,GOV,DIS,DEVELOP,ADAPT,RECOVER,RESIS,RES,AGE,PROFIT,BOARD,TOP5,RD,SIZE,SDS,CSP,CSC,instrument1,instrument2,IPP,AGE2,DIDtime
1743,2021,129,0.1643828,0.02,0,0,0,0,-0.07,0.01,0.242,0.4298262,0.58,8.2630546,8.35498,0.13,4.446837,0.4515697,0.3995875,0.3947204,0.3649755,0.2826504,3,2.02,9,0.49,4.13,22.14,1,0.5,1,66,0,1,9,0
1743,2022,129,0,0,0,0,0,0,-0.06,0,0.3258,0.4291569,0.57,9.2401604,8.43724,0.13,4.446837,0.4619524,0.3572343,0.4152125,0.3760777,0.2942814,4,1.11,9,0.5,4.6,22.26,1,0.5,1,72,0,1,16,0
1744,2020,53,0.1795307,0.01,1,0,0,0,0,0.06,0.0489,0.4303291,0.51,9.3670573,7.66601,0.11,4.446837,0.4059215,0.3643212,0.4062711,0.3185537,0.3386266,0,0.79,9,0.75,2.62,21.29,0,0.5,1,21,0,1,0,0
1744,2021,53,0.209601,0.01,1,0,0,0,0.04,0.05,0.0682,0.4015728,0.56,10.394922,7.64031,0.11,4.446837,0.4724092,0.3607295,0.4452433,0.2954038,0.3256134,1,0.06,9,0.75,2.75,21.35,0,0.5,1,26,0,1,1,0
1744,2022,53,0.2835738,0.11,1,0,0,0,0.05,0.05,0.082,0.404711,0.55,11.067475,7.60431,0.11,4.446837,0.4715882,0.3646858,0.4580881,0.3194731,0.3111221,2,-0.45,9,0.75,4.8,21.42,0,0.5,1,32,0,1,4,0
1745,2015,70,0.1651895,0.05,0,0,0,0,-0.1,0.11,0.0375,0.385189,1.4,8.5358829,5.75337,0.13,4.446837,0.3608772,0.3379965,0.3405675,0.2233747,0.4316818,0,0.52,8,0.4,4.31,20.55,1,0.5,1,10,10,0,0,0
1745,2016,70,0.1828599,0.01,0,0,0,0,-0.09,0.18,0.047,0.3935648,1.47,8.1488475,6.33436,0.13,4.446837,0.3473917,0.3188665,0.3530861,0.2490422,0.4311412,1,0.4,9,0.4,4.29,20.64,1,0.5,1,23,23,0,1,0
1745,2017,70,0.3426619,0.21,0,0,0,0,0.02,0.14,0.0589,0.4126748,1.37,7.8950538,6.48346,0.13,4.446837,0.3513924,0.3645357,0.3439582,0.391725,0.3325159,2,0.56,9,0.4,3.2,21.18,1,0.5,1,16,16,0,4,0
1745,2018,70,0.3224648,0.24,1,0,0,0,0.04,0.12,0.0738,0.4195519,1.42,8.0600197,6.25209,0.13,4.446837,0.3787697,0.3279585,0.3542671,0.3923686,0.3402863,3,0.43,9,0.4,2.45,21.48,1,0.5,1,14,14,0,9,0
1745,2019,70,0.2989289,0.26,1,0,0,0,0.02,0.1,0.0925,0.4225588,1.55,8.2503649,6.66856,0.15,4.446837,0.395202,0.3142497,0.33848,0.3926475,0.3454783,4,0.73,7,0.4,2.77,21.46,1,0.5,1,18,18,0,16,0
1745,2020,70,0.228098,0.02,1,0,0,0,0.02,0.1,0.1159,0.4255616,1.65,9.0815393,6.87936,0.13,4.446837,0.4103978,0.3468117,0.365835,0.363607,0.3294271,5,-0.07,7,0.39,2.56,21.55,1,0.5,1,13,13,0,25,0
1745,2021,70,0.2603195,0.23,1,0,0,0,0.02,0.09,0.1453,0.4265195,1.73,9.9888518,7.09016,0.13,4.446837,0.399861,0.3749873,0.3251536,0.3893818,0.3170965,6,1.38,7,0.39,2.73,21.61,0,0.5,1,25,25,0,36,0
1745,2022,70,0.1689912,0.01,1,0,0,0,0.01,0.09,0.1821,0.4265867,1.77,10.509129,7.22384,0.13,4.446837,0.4048763,0.400654,0.3572434,0.3669159,0.3050849,7,0.26,7,0.37,2.64,21.72,1,0.5,1,16,16,0,49,0
1746,2017,65,0.3232884,0.02,0,0,0,0,0.06,0.03,0.0395,0.4094627,0.89,7.8950538,7.46549,0.11,4.446837,0.4004849,0.2526197,0.3506216,0.3297633,0.4077307,0,15.12,8,0.27,2.26,23.13,1,0.5,1,9,9,1,0,0
1746,2018,65,0.2133701,0.01,1,0,0,0,0.09,0.03,0.0516,0.4178156,0.68,8.0600197,7.48092,0.12,4.446837,0.3790394,0.2702726,0.3784139,0.3490883,0.3903304,1,14.23,8,0.27,1.97,23.57,1,0.5,1,19,19,1,1,0
1746,2019,65,0.1880935,0.02,1,0,0,0,0.09,0.04,0.0538,0.4213963,0.64,8.2503649,7.64031,0.14,4.446837,0.3774468,0.2945794,0.3849687,0.3594054,0.3696677,2,13.55,8,0.24,2,23.85,1,0.5,1,17,17,1,4,0
1746,2020,65,0.1520733,0.02,1,0,0,0,0.08,0.04,0.079,0.423107,0.58,9.0815393,7.69686,0.13,4.446837,0.3931872,0.239029,0.4071186,0.3657721,0.3960201,3,6.03,8,0.24,1.63,24.07,1,0.5,1,17,17,1,9,0
1746,2021,65,0,0,1,0,0,0,0.07,0.04,0.0696,0.4237849,0.6,9.9888518,7.75342,0.12,4.446837,0.3913267,0.2566523,0.3995361,0.3743235,0.3819424,4,22.54,8,0.25,2.04,24.35,1,0.5,1,6,6,1,16,0
1746,2022,65,0.1955756,0.01,1,0,0,0,0.07,0.05,0.0783,0.4233797,0.6,10.509129,7.81512,0.12,6.709631,0.3946567,0.2389913,0.4282314,0.3445145,0.3935517,5,-2.05,8,0.24,2.43,24.44,1,0.8,0.8,10,10,1,25,0
1747,2017,48,0.4591843,0.02,0,0,1,0,0.11,0.06,0.1581,0.4117428,1.38,8.5485726,8.36012,0.25,6.709631,0.4219297,0.3092692,0.3259129,0.3005176,0.4121404,0,0.8,9,0.31,3.14,20.7,0,0.8,0.8,60,0,1,0,0
1747,2018,48,0.3604012,0.02,1,0,1,0,0.1,0.05,0.1677,0.4195997,1.29,8.6754694,8.35498,0.26,6.709631,0.3743175,0.3183351,0.3242292,0.3257869,0.388147,1,0.99,9,0.31,3.3,20.79,0,0.8,0.8,54,0,1,1,0
1747,2019,48,0.2844988,0.02,1,0,1,0,0.06,0.05,0.1831,0.4224991,1.1,8.9927115,8.42696,0.21,6.709631,0.378696,0.3148786,0.3711447,0.271421,0.4104477,2,1.13,9,0.31,3.12,20.85,0,0.8,0.8,87,0,1,4,0
1747,2020,48,0.2465939,0.02,1,0,1,0,0.03,0.04,0.1796,0.4244896,1.23,9.5574025,8.46295,0.21,6.709631,0.4163561,0.3021245,0.3937028,0.2655848,0.4067337,3,0.61,9,0.31,3.5,20.99,0,0.8,0.8,87,0,1,9,0
1747,2021,48,0.2436511,0.08,1,0,1,0,0.03,0.08,0.2035,0.4272063,1.29,10.160163,8.4938,0.2,6.709631,0.3961246,0.286023,0.4028429,0.3278984,0.3843513,4,0.19,7,0.31,3.19,21.06,0,0.8,0.8,87,0,1,16,0
1747,2022,48,0.2436511,0.02,1,0,1,0,0.04,0.08,0.2371,0.4269097,1.26,10.572577,8.52465,0.2,6.709631,0.4061175,0.2741553,0.4293637,0.3240737,0.3857291,5,0.08,7,0.31,3.16,21.07,0,0.8,0.8,51,0,1,25,0
1748,2017,152,0.2006729,0.06,0,0,1,0,-0.09,0.05,0.0669,0.411422,0.54,7.0258103,7.92823,0.2,6.709631,0.4344153,0.3076,0.3382829,0.3318627,0.3724998,0,6.6,9,0.36,4.74,22.29,1,0.8,0.8,78,26,1,0,0
1748,2018,152,0.2271529,0.07,1,0,1,0,-0.02,0.03,0.0645,0.4187296,0.91,7.2351901,7.9745,0.18,6.709631,0.4232158,0.2997636,0.349986,0.3446434,0.369904,1,7.95,9,0.38,4.64,22.76,1,0.8,0.8,75,25,1,1,0
1748,2019,152,0.2405208,0.06,1,0,1,0,0.03,0.03,0.0685,0.4216909,1,8.5929865,7.96936,0.17,6.709631,0.4402822,0.2840572,0.3650218,0.3408395,0.3718287,2,7.77,9,0.4,4.69,22.9,1,0.8,0.8,84,28,1,4,0
1748,2020,152,0.2598109,0.06,1,0,1,0,0.02,0.02,0.0905,0.4245155,1.12,9.1894017,8.00535,0.15,6.709631,0.4395916,0.305706,0.3656974,0.3357089,0.3622717,3,9.25,9,0.42,5.03,23.22,1,0.8,0.8,99,33,1,9,0
1748,2021,152,0.2471532,0.1,1,0,1,0,0.06,0.02,0.0861,0.4254979,1.31,9.8302308,8.04134,0.15,6.709631,0.4447885,0.3390233,0.3676074,0.3577368,0.3286775,4,9.31,9,0.43,4.8,23.39,1,0.8,0.8,48,16,1,16,0
1748,2022,152,0.2834392,0.11,1,0,1,0,0.01,0.01,0.0878,0.4285059,1.36,10.528163,8.07733,0.15,6.709631,0.4483554,0.3438662,0.378713,0.3569415,0.3236257,5,10.81,9,0.43,4.99,23.46,1,0.8,0.8,69,23,1,25,0
1749,2017,70,0.1605711,0.01,0,0,0,0,0.1,0.05,0.2729,0.4184146,1.37,7.8950538,6.48346,0.13,6.709631,0.3502196,0.4017506,0.3032978,0.2923751,0.3793752,0,0.53,9,0.74,12.42,20.42,0,0.8,0.8,16,16,0,0,0
1749,2018,70,0,0,1,0,0,0,0.04,0.04,0.2995,0.4257599,1.42,8.0600197,6.25209,0.13,6.709631,0.4026292,0.4127257,0.3489424,0.3003031,0.3403909,1,0.44,9,0.75,14.09,20.5,0,0.8,0.8,14,14,0,1,0
1749,2019,70,0.2768106,0.01,1,0,0,0,0.12,0.04,0.293,0.4284891,1.55,8.2503649,6.66856,0.15,6.709631,0.3896815,0.4274674,0.3273458,0.3141622,0.3363922,2,0.56,9,0.75,15.51,20.6,1,0.8,0.8,18,18,0,4,0
1749,2020,70,0.1596303,0.01,1,0,0,0,0.09,0.04,0.3197,0.4299004,1.65,9.0815393,6.87936,0.13,6.709631,0.3826723,0.3642826,0.3143672,0.2779631,0.3938504,3,0.87,9,0.76,12.41,21.05,0,0.8,0.8,13,13,0,9,0
1749,2021,70,0.1765237,0.01,1,0,0,0,0.18,0.08,0.2967,0.4295021,1.73,9.9888518,7.09016,0.13,6.709631,0.3870443,0.3425964,0.3045668,0.3377035,0.3700979,4,1.46,9,0.76,12.08,21.33,0,0.8,0.8,25,25,0,16,0
1749,2022,70,0,0,1,0,0,0,0.16,0.1,0.333,0.4295622,1.77,10.509129,7.22384,0.13,6.709631,0.3858734,0.3524451,0.3035121,0.3625257,0.3536128,5,2.35,9,0.79,11.98,21.56,0,0.8,0.8,16,16,0,25,0
1750,2017,48,0.2495578,0.33,0,0,1,0,-0.11,0.03,0.6811,0.4106635,1.38,8.5485726,8.56012,0.25,6.709631,0.3235232,0.2733614,0.2955132,0.247648,0.47771,0,0.7,9,0.22,14.94,20.81,1,0.8,0.8,60,0,1,0,0
1750,2018,48,0.1603105,0.3,1,0,1,0,-0.16,0.04,0.6811,0.4185756,1.29,8.6754694,8.35498,0.26,6.709631,0.3625841,0.2664064,0.2963055,0.2603323,0.4639381,1,0.72,9,0.22,18.13,20.9,0,0.8,0.8,54,0,1,1,0
1750,2019,48,0.162937,0.3,1,0,1,0,-0.06,0.07,0.6269,0.4219576,1.1,8.9927115,8.42696,0.21,6.709631,0.3515199,0.2611002,0.3024899,0.2654225,0.4637533,2,0.7,9,0.23,16.49,21.07,1,0.8,0.8,87,0,1,4,0
1750,2020,48,0.2521843,0.35,1,0,1,0,-0.07,0.05,0.6562,0.4245375,1.23,9.5574025,8.66295,0.21,6.709631,0.3279271,0.2800539,0.3279469,0.2292093,0.4766057,3,0.57,9,0.23,17.29,21.71,1,0.8,0.8,87,0,1,9,0
1750,2021,48,0.1643115,0.05,1,0,1,0,-0.1,0.03,0.6464,0.4256819,1.29,10.160163,8.4938,0.2,6.709631,0.3592206,0.3289792,0.3250944,0.2889004,0.4061345,4,0.8,9,0.24,17.57,21.37,1,0.8,0.8,87,0,1,16,0
1750,2022,48,0.1657462,0.05,1,0,1,0,-0.11,0.04,0.6674,0.4285395,1.26,10.572577,8.52465,0.2,6.709631,0.3676407,0.3293108,0.384005,0.2801477,0.3958863,5,-0.09,9,0.24,18.88,21.28,1,0.8,0.8,51,0,1,25,0
1751,2017,150,0,0,0,0,1,0,0.31,0.02,0.0681,0.4138097,0.72,7.0258103,7.84597,0.1,6.709631,0.3655873,0.3111627,0.3232872,0.3089878,0.4017183,0,4.75,7,0.27,0.14,22.49,1,0.8,0.8,84,0,1,0,0
1751,2018,150,0,0,1,0,1,0,0.33,0.04,0.0834,0.4208781,0.73,7.2351901,7.86139,0.11,6.709631,0.3813187,0.2820278,0.3112551,0.3484285,0.3957509,1,5.26,7,0.27,0.22,22.6,1,0.8,0.8,42,0,1,1,0
1751,2019,150,0.2569732,0.02,1,0,1,0,0.32,0.04,0.084,0.4239547,0.95,8.5929865,7.92309,0.12,6.709631,0.3782441,0.2494321,0.3203908,0.3709273,0.4043407,2,6.97,7,0.28,0.17,22.88,1,0.8,0.8,39,0,1,4,0
1751,2020,150,0.1936013,0.02,1,0,1,0,0.3,0.04,0.1104,0.4267112,0.86,9.1894017,7.95908,0.12,6.709631,0.3796545,0.2736812,0.3390439,0.354886,0.3920823,3,10.83,7,0.28,0.25,23.24,1,0.8,0.8,45,0,1,9,0
1751,2021,150,0.2633057,0.22,1,0,1,0,0.22,0.04,0.1369,0.4281909,0.89,9.8302308,7.99507,0.11,6.709631,0.3855081,0.3153578,0.3286543,0.3915235,0.3550726,4,8.04,7,0.27,0.58,23.58,1,0.8,0.8,117,0,1,16,0
1751,2022,150,0.2433387,0.2,1,0,1,0,0.22,0.04,0.1534,0.4280301,0.9,10.528163,8.03106,0.11,6.709631,0.3859013,0.3112735,0.3219537,0.3841467,0.3614778,5,10.79,7,0.27,0.88,23.76,1,0.8,0.8,90,0,1,25,0
1752,2019,48,0.2748833,0.03,1,0,1,0,0.13,0.02,0.6811,0.4243785,1.1,8.9927115,8.42696,0.21,6.709631,0.3578345,0.3277474,0.3962882,0.2934496,0.3914494,0,1.48,5,0.34,8.76,21.8,0,0.8,0.8,145,29,1,0,0
1752,2020,48,0.2146735,0.04,1,0,1,0,0.12,0.02,0.6483,0.4249176,1.23,9.5574025,8.46295,0.21,6.709631,0.4030657,0.3599347,0.4069251,0.3315842,0.3338519,1,1.89,5,0.35,11.57,22.25,1,0.8,0.8,145,29,1,1,0
1752,2021,48,0.1767324,0.07,1,0,1,0,0.02,0.01,0.5987,0.4241904,1.29,10.160163,8.4938,0.2,6.709631,0.3881351,0.3043082,0.4065557,0.3625892,0.3515484,2,3.58,5,0.43,9.08,22.82,0,0.8,0.8,145,29,1,4,0
1752,2022,48,0.1698659,0.05,1,0,1,0,0.02,0.01,0.6811,0.4271284,1.26,10.572577,8.52465,0.2,6.709631,0.4132744,0.3063944,0.3921655,0.368958,0.3434553,3,6.21,5,0.46,9.53,23.05,0,0.8,0.8,85,17,1,9,0
1753,2017,62,0.38461,0.02,0,0,0,0,0.12,0.07,0.1312,0.4142413,1.03,7.8950538,7.87167,0.12,6.709631,0.3540549,0.4096678,0.383673,0.3008388,0.3536924,0,0.57,9,0.61,4.5,21.03,0,0.8,0.8,66,0,1,0,0
1753,2018,62,0.3126991,0.02,1,0,0,0,0.13,0.07,0.1325,0.4247576,0.98,8.0600197,7.87682,0.13,6.709631,0.4220352,0.430798,0.3874875,0.3613832,0.2797598,1,0.72,9,0.6,4,21.12,1,0.8,0.8,78,0,1,1,0
1753,2019,62,0.3074934,0.01,1,0,0,0,0.17,0.08,0.127,0.4275244,0.92,8.2503649,7.84597,0.13,6.709631,0.4255618,0.4181671,0.3521319,0.3673648,0.2904443,2,1.06,9,0.61,4.04,21.2,1,0.8,0.8,111,0,1,4,0
1753,2020,62,0.2924547,0.02,1,0,0,0,0.13,0.06,0.1075,0.4257587,0.91,9.0815393,7.86653,0.13,6.709631,0.3894084,0.3183076,0.2923171,0.3793535,0.3614941,3,3.79,9,0.61,3.4,21.55,1,0.8,0.8,120,0,1,9,0
1753,2021,62,0.1945313,0.22,1,0,0,0,0.13,0.06,0.1383,0.4270576,1.01,9.9888518,7.8871,0.13,6.709631,0.4551166,0.3805382,0.351621,0.3851777,0.2935327,4,1.11,9,0.65,3.84,21.51,1,0.8,0.8,93,0,1,16,0
1753,2022,62,0.1746882,0.04,1,0,0,0,0.12,0.05,0.135,0.4297251,1.02,10.509129,7.90766,0.13,6.709631,0.4586278,0.3699435,0.4116406,0.3678178,0.2939854,5,0.52,9,0.66,4.03,21.54,0,0.8,0.8,72,0,1,25,0
1754,2017,70,0.3556225,0.01,0,0,0,0,-0.2,0.02,0.0404,0.4133399,1.37,7.8950538,6.48346,0.13,6.709631,0.4163359,0.3591288,0.3167171,0.2888875,0.3804944,1,1.7,9,0.46,4.19,20.91,0,0.8,0.8,16,16,0,1,0
1754,2018,70,0.4778278,0.02,1,0,0,0,-0.2,0.03,0.0548,0.4209147,1.42,8.0600197,6.25209,0.13,6.709631,0.5021973,0.3567905,0.3424087,0.309604,0.3561222,2,1.22,9,0.48,4.52,20.87,0,0.8,0.8,14,14,0,4,0
1754,2019,70,0.4778278,0.02,1,0,0,0,-0.07,0.02,0.0475,0.4245723,1.55,8.2503649,6.66856,0.15,6.709631,0.5049325,0.3805094,0.3560921,0.3004492,0.3454311,3,0.97,9,0.54,4.79,20.9,0,0.8,0.8,18,18,0,9,0
1754,2020,70,0.38461,0.01,1,0,0,0,-0.08,0.02,0.0532,0.425985,1.65,9.0815393,6.87936,0.13,6.709631,0.4408569,0.3378736,0.3480514,0.3217621,0.3562077,4,1.07,9,0.52,4.49,20.88,0,0.8,0.8,13,13,0,16,0
1754,2021,70,0.4018195,0.01,1,0,0,0,-0.05,0.02,0.0492,0.4257711,1.73,9.9888518,7.09016,0.13,6.709631,0.4293021,0.3205158,0.3493568,0.3426598,0.3597021,5,1.42,9,0.53,4.73,21.07,0,0.8,0.8,25,25,0,25,0
1754,2022,70,0,0,1,0,0,0,-0.13,0.02,0.0519,0.4274598,1.77,10.509129,7.22384,0.13,6.709631,0.4309525,0.292029,0.2600115,0.3415895,0.3968901,6,1.26,9,0.34,4.97,20.95,0,0.8,0.8,16,16,0,36,0
1755,2019,48,0.2438189,0.02,1,0,1,0,-0.1,0.06,0.0803,0.420978,1.1,8.9927115,8.42696,0.21,6.709631,0.4238402,0.2632804,0.3534433,0.3252006,0.3987378,0,1.04,7,0.77,4.1,21.36,0,0.8,0.8,87,0,1,0,0
1755,2020,48,0.25803,0.02,1,0,1,0,-0.07,0.02,0.0801,0.4219232,1.23,9.5574025,8.46295,0.21,6.709631,0.4480141,0.3067043,0.3556796,0.2944695,0.3828171,1,1.17,7,0.78,3.39,21.52,0,0.8,0.8,87,0,1,1,0
1755,2021,48,0.2264483,0.02,1,0,1,0,-0.1,0.02,0.0842,0.4231932,1.29,10.160163,8.4938,0.2,6.709631,0.4431182,0.3856377,0.3613413,0.3070873,0.3369619,2,1.24,7,0.79,3.49,21.63,0,0.8,0.8,87,0,1,4,0
1755,2022,48,0.3569981,0.12,1,0,1,0,-0.07,0.01,0.0897,0.4261979,1.26,10.572577,8.52465,0.2,6.709631,0.4527541,0.4494147,0.3840368,0.3020436,0.312445,3,0.52,7,0.79,3.5,21.68,0,0.8,0.8,51,0,1,9,0
1756,2017,62,0.2616074,0.36,0,0,0,0,0.12,0.02,0.6304,0.4130517,1.03,7.9450538,8.07167,0.12,6.709631,0.2980913,0.2356195,0.2405607,0.2748618,0.5019839,1,1.61,7,0.22,23.6,22.07,0,0.8,0.8,66,0,1,1,0
1756,2018,62,0.2489444,0.4,1,0,0,0,0.1,0.02,0.636,0.4183882,0.98,8.1100197,8.07682,0.13,6.709631,0.331728,0.2482303,0.2578985,0.2159013,0.5104442,2,1.21,7,0.22,21.49,22.08,0,0.8,0.8,78,0,1,4,0
1756,2019,62,0.285168,0.31,1,0,0,0,0.05,0.01,0.6417,0.4217409,0.92,8.2503649,8.04597,0.13,6.709631,0.3251734,0.2713132,0.2397371,0.2695588,0.4785356,3,2.29,7,0.22,16.83,22.14,0,0.8,0.8,111,0,1,9,0
1756,2020,62,0.1837679,0.4,1,0,0,0,0.04,0.01,0.6475,0.424188,0.91,9.0815393,7.86653,0.13,6.709631,0.3393676,0.2889948,0.2289032,0.2925329,0.456349,4,4.12,7,0.22,16.21,21.83,1,0.8,0.8,120,0,1,16,0
1756,2021,62,0.2613206,0.53,1,0,0,0,0.05,0.01,0.6705,0.4229395,1.01,9.9888518,8.0871,0.13,6.709631,0.3606701,0.2379039,0.2388137,0.282875,0.4780862,5,3.57,7,0.22,21.12,22.35,1,0.8,0.8,93,0,1,25,0
1756,2022,62,0.1206896,0.41,1,0,0,0,0.04,0.01,0.6765,0.4265207,1.02,10.509129,7.90766,0.13,6.709631,0.3617141,0.2767347,0.2570562,0.2795319,0.455183,6,2.07,7,0.22,23.33,21.79,1,0.8,0.8,72,0,1,36,0
1757,2018,65,0.2462949,0.02,1,0,0,0,0.15,0.03,0.0633,0.4208372,0.68,8.0600197,7.48092,0.12,6.709631,0.418049,0.3964673,0.2538703,0.3286716,0.3502499,1,28.52,8,0.52,1.85,23.5,1,0.8,0.8,19,19,1,1,0
1757,2019,65,0.3532587,0.01,1,0,0,0,0.15,0.04,0.0843,0.4246452,0.64,8.2503649,7.64031,0.14,6.709631,0.4608138,0.4187312,0.274332,0.3691822,0.3022462,2,11.14,9,0.5,1.77,23.58,1,0.8,0.8,17,17,1,4,0
1757,2020,65,0.2398481,0.02,1,0,0,0,0.18,0.04,0.1001,0.4260987,0.58,9.0815393,7.69686,0.13,6.709631,0.4567076,0.3575214,0.2568311,0.3596272,0.3427356,3,14.13,9,0.49,2.59,23.72,1,0.8,0.8,17,17,1,9,0
1757,2021,65,0.2228104,0.03,1,0,0,0,0.08,0.03,0.0966,0.4243369,0.6,9.9888518,7.75342,0.12,6.709631,0.3774349,0.2575258,0.2134008,0.3600861,0.4223055,4,69.59,9,0.4,2.63,24.13,1,0.8,0.8,6,6,1,16,0
1757,2022,63,0.2201676,0.03,1,0,0,0,0.14,0.03,0.1339,0.4243482,1.18,10.509129,7.38323,0.13,6.709631,0.4153858,0.2495137,0.3254373,0.3754522,0.3848252,5,51.41,9,0.43,2.86,24.71,1,0.8,0.8,81,27,1,25,0
1758,2017,63,0.2343647,0.03,0,0,0,0,-0.14,0.01,0.0759,0.4137817,1.33,7.8950538,7.61974,0.14,6.709631,0.4214924,0.3449641,0.3697967,0.3062711,0.360444,0,0.83,7,0.53,4.04,20.75,0,0.8,0.8,46,0,1,0,0
1758,2018,63,0.218182,0.05,1,0,0,0,-0.15,0.01,0.0878,0.4204577,1.37,8.0600197,7.64545,0.15,6.709631,0.4521182,0.3255552,0.3767308,0.325671,0.3492626,1,0.72,7,0.53,4.75,20.82,0,0.8,0.8,48,0,1,1,0
1758,2019,63,0.1958438,0.03,1,0,0,0,-0.17,0.01,0.0963,0.4237647,1.14,8.2503649,7.35238,0.15,6.709631,0.4535467,0.3473678,0.3804352,0.3184406,0.3401469,2,0.67,7,0.53,5,20.88,0,0.8,0.8,20,0,1,4,0
1758,2020,63,0.1884511,0.04,1,0,0,0,-0.13,0,0.1043,0.4261772,1.08,9.0815393,7.3678,0.14,6.709631,0.4504851,0.3562822,0.3718297,0.3228874,0.3359397,3,0.93,7,0.55,4.3,21.03,0,0.8,0.8,36,0,1,9,0
1758,2021,63,0.1881475,0.03,1,0,0,0,-0.1,0,0.1084,0.4256887,1.16,9.9888518,7.37809,0.13,6.709631,0.4474325,0.3248188,0.3753395,0.3339927,0.3443528,4,0.98,7,0.55,4.01,21.27,0,0.8,0.8,56,0,1,16,0
1758,2022,63,0.2050337,0.03,1,0,0,0,-0.09,0,0.113,0.4285411,1.18,10.509129,7.38323,0.13,6.709631,0.454584,0.3107616,0.3859619,0.332532,0.3494676,5,1.23,7,0.57,4.03,21.37,0,0.8,0.8,54,0,1,25,0
1759,2015,165,0,0,0,0,0,0,-0.15,0.07,0.048,0.3844553,0.79,7.2605695,4.85874,0.16,6.709631,0.3923118,0.3137119,0.3809531,0.2836897,0.3920274,0,0.37,6,0.32,3.05,20.28,1,0.8,0.8,4,0,0,0,0
1759,2016,165,0.2981717,0.01,0,0,0,0,-0.12,0.09,0.0425,0.3938392,0.7,7.0321552,5.15695,0.15,6.709631,0.3970228,0.3058917,0.3773815,0.3059535,0.3880961,1,0.4,6,0.37,2.58,20.58,0,0.8,0.8,9,0,0,1,0
1759,2017,165,0.2981717,0.04,0,0,0,0,-0.11,0.06,0.0778,0.4112018,0.73,7.0258103,5.18266,0.14,6.709631,0.392291,0.2747328,0.3671662,0.3180703,0.4010575,2,0.56,7,0.38,2.99,20.93,1,0.8,0.8,7,0,0,4,0
